mt_main_poi_id	mt_poi_cate2_id	mt_poi_cate3_id	poi_name
93115541	184	2124	長島米店
93115551	235	235	蓝老三椒麻鸡
93115556	315	383	厦门特色烧烤
93115571	23	2042	Sushi-Go-Round Numazuko, Queen's East
93115591	10	11	普为营养学院（君豪国际）
93115601	10	2109	静姐小吃部
93115616	2165	2110	伊可茶饮
93115626	249	179	鑫达饼店
93115671	184	236	徽州院
93115686	249	12	鑫源蛋糕房
93115691	184	2124	Pop World Restaurant
93115721	10	1943	五哥包子坊
93115726	184	2124	武いずみ
93115766	184	2124	刘家老菜馆
93115776	249	179	古市製菓
93115781	255	660	良品铺子
93115791	10	2090	吴越酥鱼
93115801	249	12	威狮龙名门
93115826	2165	2110	浩源茶饮
93115831	184	2124	乐佳创意蛋糕（星星蛋糕）
93115896	184	2124	菜根香
93115911	255	258	零食特产超市
93115941	10	2017	江南小笼包
93115946	300	300	安徽牛肉板面
93115956	184	2124	聚贤餐厅
93116016	10	11	麦香主食点
93116071	184	2124	お食事処坂東
93116111	10	11	美味源汉餐
93116116	10	1942	立敏南京小笼灌汤包
93116166	10	183	老街口重庆小面
93116186	30	1911	莹艳饭店
93116191	10	1949	高州肠粉店
93116216	184	236	天翔饭庄
93116221	249	12	艾莉斯蛋糕
93116246	10	2109	鑫源早点
93116261	315	220	鑫玉烤吧
93116306	184	236	好味道餐馆
93116371	184	2124	まいど多重米店
93116376	229	2002	巴蜀水煮鱼（丹尼斯店）
93116386	10	11	博妈妈美食坊
93116411	10	2109	坝上莜面馆
93116451	10	11	乡味汤粉
93116481	10	183	南京刀削面
93116486	184	236	水管家（奥林匹克店）
93116511	175	2007	满汉人家
93116541	257	666	金得水产
93116551	255	258	早餐铺子
93116596	229	2032	湘鄂烤鱼菜馆
93116601	230	230	聚豪湘菜馆
93116606	10	2109	军残美食小吃店
93116621	249	1903	可爱雪
93116626	23	2042	串輪家
93116666	184	2124	兔味坊
93116676	10	11	大眼睛速食店
93116681	2165	2110	奶茶小筑
93116691	2165	1988	Starbucks Fukuoka Kasuga
93116701	184	2124	滨湖一绝
93116711	10	1977	饭醉团伙
93116736	10	11	麻辣鸡米饭
93116746	10	2094	森豆花
93116766	10	183	湖南常德牛肉粉面馆
93116786	10	11	百味鲜粉店
93116791	184	236	Dainingumachinaka
93116796	2165	13	和路雪（芳村俊杰雪糕配送中心）
93116811	2165	13	太平富兴雪糕
93116826	249	179	シャルムいのき
93116856	249	12	柏丽蛋糕店
93116896	10	11	创意快餐
93116906	184	2124	ファミリーレストランおおみ屋
93116926	229	2003	西蜀川菜馆
93116981	10	11	李记尚味斋黄焖鸡米饭
93116996	255	258	大鸿粮油店
93117031	10	2109	爱豆家
93117096	249	12	麦香烘焙蛋糕坊
93117101	2164	2045	客友家常菜
93117111	2165	1988	磨牙时光
93117131	10	1943	肚儿圆水煎包
93117151	10	183	资香面馆（贵阳总店）
93117171	23	2042	Grilled Chicken Baiken
93117176	10	1960	豪情谷风味坊
93117191	10	11	外婆骨汤面
93117221	2165	2110	a&k制造
93117301	184	2124	陆丰咸茶
93117316	10	183	董记面馆
93117341	249	179	Ban Cake
93117361	10	183	旺福香刀削面
93117386	2165	2113	避风塘奶茶系列
93117426	2164	2050	韩枫阁朝族风味饭店
93117431	10	11	雿丽岛中式快餐店
93117446	184	2124	Kummuru Shokudo Sangyu
93117461	201	244	双渔座星座火锅
93117516	2165	2110	地下铁
93117526	2165	2110	茶無此店
93117531	184	2124	川のほとり
93117556	257	665	百果汇
93117566	2165	13	意式冰淇淋
93117571	307	307	南星湾
93117586	10	1970	果果话梅屋
93117591	257	667	丑八怪
93117606	10	251	好君来八宝粥店
93117611	10	2109	福祥小吃
93117626	10	11	张于记黄焖鸡米饭（鸭脖店）
93117646	228	228	撮一顿
93117661	230	230	赣川湘菜馆
93117666	10	2109	安徽正宗牛肉汤馆
93117671	255	258	金锣食品
93117681	249	179	Fukushima cake shop
93117691	229	2003	京特鞋专卖店（民主路店）
93117701	23	2042	Miyabi
93117741	10	11	大福烤鸭一分钱
93117776	10	2109	谭家米皮面皮砂锅店
93117821	229	2003	麻辣江湖
93117841	10	1955	回头炉火锅冒菜（黄杨路店）
93117861	309	1939	美式现烤披萨
93117871	184	2124	でんがくの魚しげ
93117891	249	179	たかのチェーン大泉店
93117921	309	1939	一格披萨（丹尼斯店）
93117951	201	244	味鲜鸭煲馆
93117966	10	2109	小彪面食馆
93118006	10	1943	青露（双龙路店）
93118011	2163	9	妙味津菜海鲜酒楼
93118016	23	2042	博花
93118031	249	1900	川野菌菇家族（新都店）
93118056	249	179	Fresh Station Muangthai Phattra
93118061	2163	9	龙泉海鲜酒楼
93118086	10	2109	得鑫小吃店
93118116	10	1974	马记羊汤烩面
93118121	175	2007	明日水泥制品有限公司（东北2门）
93118161	10	183	喜得来
93118166	184	2124	Senbajiyuken
93118176	184	2124	茶香人家
93118186	27	1994	九华公寓酒店
93118201	184	2124	Kantipur Restaurant
93118211	10	2082	娘俩水饺
93118236	257	667	丰盛粮油超市
93118271	10	11	查渣面
93118276	10	183	华记小食店（水门包）
93118296	10	11	舒沁园
93118326	184	2124	金龙酒楼（557乡道）
93118331	184	2124	Gusto Yatomi-dori
93118351	10	2087	川天下麻辣烫
93118356	10	11	红太阳餐馆
93118366	10	183	大雁面食店
93118401	184	2124	Men-Ya Aoi
93118411	184	2124	カフェ・ド・フルカワ
93118426	2164	223	很高兴遇见你（嘉兴八佰伴店）
93118486	2164	2045	德意家常饭店
93118496	2164	2052	伊新路美食街
93118516	2163	9	海鲜
93118531	23	2042	Eef Beach Hotel Sabani
93118566	23	2042	七宝
93118626	257	666	昭祺水产
93118671	249	179	不二家猪高車庫前店
93118676	255	660	零记零食
93118681	2166	35	鸿福饭店（714乡道）
93118706	184	2124	青い鳥コーヒーイン
93118711	10	11	家之味快餐店
93118716	184	236	辣町店
93118736	184	2124	常来汤粉
93118761	23	2042	隆千穂
93118796	10	11	忆家煲仔饭
93118821	23	2042	まつみ
93118831	184	2124	La Isla
93118856	30	1911	建中饭店
93118871	319	2115	1985港式茶餐厅
93118881	184	2124	恩施土家族公婆饼
93118891	184	2124	スイス喫茶星陵台店
93118931	184	2124	阿文特色美食
93118941	257	667	彭记干杂店
93118946	257	667	森华果品
93118951	257	665	燕萍水果店
93119016	309	2016	Pizza Salvatore Cuomo Toyosu
93119031	184	2124	銀座ハゲ天関西センター
93119046	23	2042	一风堂（裕廊店）
93119051	30	1911	玉和饭店
93119056	184	2124	Ready for the Weekend Bar with SkyHigh
93119061	229	2003	成都特色小吃（惠环店）
93119076	10	1942	正宗南京小笼灌汤包
93119106	30	1911	巨峰饭店
93119116	10	183	罐子饺面店
93119131	23	2042	上等カレー
93119141	184	2124	大妈美食馆
93119171	257	666	荣联调味水产
93119211	10	11	杨铭宇黄焖鸡米饭（郁花园店）
93119226	315	220	富蚝城烧烤
93119246	30	1911	徐记紫荆饭店（一分店）
93119261	315	383	老四烧烤
93119281	249	12	好常来蛋糕连锁（蝴蝶面包屋）
93119291	23	2042	Tonkatsu KYK Hankyu Sanbangai
93119306	257	667	一调香干杂店
93119341	10	2109	小米小食店
93119346	184	2124	佳家客
93119351	2164	2046	乡村茶酒社
93119371	10	183	姐妹鸡肉稍面炒搓鱼炒拉条
93119436	175	2005	洋洋砂锅居（清真）
93119461	30	1911	味奇园饭店
93119486	257	665	安多蔬菜水果店
93119511	229	2003	牛蛙爱上虾香辣坊
93119521	309	20	La　Panse
93119571	10	11	味香坊黄焖鸡米饭
93119626	2164	2051	三角风味城
93119631	2163	2037	粗茶淡饭重庆黄鱼馆加盟店
93119636	201	153	彭记砂锅串串
93119781	10	2109	金世萍小吃店
93119806	229	2003	老屋川菜
93119821	255	660	秦阿姨馋嘴屋
93119846	249	179	梅花堂
93119861	10	1943	青露包子
93119866	184	236	庖丁宰坊
93119876	315	220	527海鲜烧烤
93119906	315	383	小勇烧烤店
93119911	10	11	客来香餐饮
93119916	249	179	パン工房ハーヴェスト
93119921	2164	223	冀中小镇
93119936	10	1943	石磨坊馒头店
93119951	10	183	东记梅县腌面
93119966	2165	1988	红石coffee&tea
93119976	10	1951	弥勒马仲卤鸭米线
93120016	249	12	星冠蛋糕
93120041	255	258	新万宝食杂经销部
93120076	23	2040	竹上创意料理（鄂州店）
93120096	202	8	好伦哥自助餐
93120136	2163	9	渔家妹子
93120156	10	11	潮汕卤味简餐
93120196	184	2124	鶴屋忠彦
93120231	10	11	黄宇记快餐店（小白楼店）
93120246	10	11	一家人快餐
93120251	309	26	必胜k欢乐餐厅
93120261	184	2124	满城香酒店
93120271	249	179	ピー・ター・パン障害者支援施設石橋事業所
93120306	10	183	金城兰州牛肉拉面
93120331	2165	2110	唐茶
93120336	10	2109	为食猫（便利店）
93120346	10	2109	KFC（威城）
93120396	2164	2046	胜利土菜馆
93120406	2164	2045	好福记家常菜
93120411	23	2042	Tsurutsuru Udon Aozora
93120431	257	667	辛集社区油坊
93120461	175	2005	俏爸爸麻辣烫鸡公煲八珍熟食
93120466	10	2109	吃肠旺面
93120476	249	179	青柳
93120521	10	11	秦唐味道餐饮管理有限公司
93120531	24	24	Jeonju Kongnamulgukbap Gwangjin
93120541	201	244	魏老香火锅烧烤
93120566	10	2109	动力鸡车
93120571	2164	120	家的味道私房小厨
93120576	10	2099	福建沙县小吃
93120586	202	8	水清咖啡苑
93120601	184	236	地道大连菜
93120611	184	2124	Chichibusoba Tachibana
93120626	235	235	汇嘉园大盘鸡拌面
93120631	10	2082	丽丹炖品饺子店
93120651	319	2121	金九美食
93120686	202	173	无限量自助烤肉.火锅
93120716	10	183	兄弟卤肉拉面
93120726	2165	1988	coste coffee
93120731	249	179	だんごうめつ
93120746	10	11	晨光快餐
93120776	184	2124	Kaminoza
93120796	257	666	查会良鲜肉店（黄鹂坊菜场店）
93120876	23	2042	Mameuo Toyota
93120881	30	1916	永政大闸蟹
93120901	2165	2113	糖甜
93120926	10	2088	虾一跳
93120936	255	258	大台北熟食城
93120966	2164	2045	小红楼家常菜
93120991	257	666	灵合鲜肉店
93121026	249	12	嘉华饼屋（文山4店）
93121101	10	2109	刘老二正宗裤带面（渭南分店）
93121106	175	2007	赵记炖菜馆
93121111	30	1911	永州蓝山楠市饭店
93121211	10	183	奇味酱香面
93121326	175	2005	崔氏砂锅居
93121346	201	244	鸿泰火锅饭店
93121361	249	12	味滋园
93121366	24	24	木槿源韩式炭烤音乐餐吧
93121391	10	1949	卓越米粉
93121461	10	251	谷香粥
93121476	30	1911	临南饭店
93121501	10	11	蒸膳美营养快餐
93121506	23	2042	焼鳥酒場Ｏｎｔａ
93121526	184	2124	Menkuitei
93121536	184	236	品善坊
93121551	201	244	习水豆腐皮火锅
93121556	184	2124	久六
93121561	23	2042	Robata Kuroshio
93121606	184	2124	弘园全羊馆
93121611	2164	120	湛江渔港私房菜
93121626	315	383	杨雪烧烤
93121631	10	2109	陈记丸子
93121641	23	2042	扇家そば店
93121656	24	24	the Frypzn
93121671	230	230	私家菜馆
93121681	184	2124	友谊饭店（建设路）
93121701	184	2124	Fukutora
93121711	10	2109	香吧烤猪蹄
93121721	249	179	泡芙蜜语
93121746	2164	2045	盛龙家常菜（九舒路）
93121761	249	12	施兰贝蛋糕
93121791	2165	2110	享甘茶
93121796	30	1916	和记大闸蟹（三元里店）
93121801	184	2124	尾田米穀店
93121811	10	2094	郑记浑浆豆花面豆花饭
93121816	229	2032	爱华特色烤鱼
93121841	10	1977	蜜可
93121856	2164	2045	万春家常菜
93121901	184	236	永顺餐馆
93121941	10	2099	福建沙县小吃
93121951	249	179	洋菓子工房コージ
93121981	249	179	圣炎塔蛋糕店
93122036	10	11	泓善快餐馆
93122041	232	232	台湾风味面馆
93122056	184	236	尹家餐馆
93122121	184	236	湘味轩饭庄
93122131	315	383	金城烤肉拌饭
93122136	10	2109	武胜麻哥面
93122141	10	2109	河南小吃
93122146	10	11	老卢餐馆
93122206	10	2109	巍山巴肉饵丝（五一街）
93122216	2163	9	龙门花甲（莲花南苑店）
93122246	249	12	金百合烘焙（福围东街店）
93122256	10	2090	姐妹卤菜店
93122261	10	2082	津京水饺店
93122281	184	236	さぬき川福（うどん）坂出本社
93122321	10	11	壹号铁板
93122331	184	236	刘家庄姜辣兔馆
93122346	10	2090	金桂卤菜店
93122366	10	11	肯德基（湖光路店）
93122411	10	11	文响快餐店
93122421	30	1998	安徽小炒
93122506	249	12	甜品.喜悦私房烘焙
93122516	30	1911	万友饭店
93122521	184	2124	萨米璐
93122546	10	183	荣记面馆
93122596	249	12	浮力森林
93122606	30	1911	涵钰饭店
93122616	10	2095	有才现烤鱿鱼 鱿鱼丝
93122656	184	2124	Saizeriya Futamatagawa
93122661	10	2083	烧麦和馄饨
93122666	10	2109	麦香酥韩国大饼（兰陵店）
93122671	30	1920	唐老三饭店
93122686	2163	2037	弘府鱼馆
93122721	184	2124	双喜餐厅
93122736	184	2124	Happa
93122756	249	1900	顺发乳业
93122781	309	1848	斯派尔汉堡
93122791	184	2124	Oodo Izakaya Norio Bentencho Ekimae
93122846	201	2036	鸡杂
93122851	184	2124	宮本むなし岐阜駅前
93122861	10	1943	蒸功夫牛包铺
93122881	2164	2045	金香村家常菜（原东一路店）
93122886	2165	2111	灵芝堂凉茶
93122926	2164	120	蛋蛋私厨
93122976	10	1956	大嘴巴麻辣王
93123046	10	183	齐市北大手拉面（一分店）
93123061	2165	2110	80s奶茶
93123086	2163	9	荣记和
93123091	10	11	永乐园餐厅
93123126	10	183	紫苑拉面馆
93123136	23	2042	千石寿司
93123186	23	2042	あおぞら食堂
93123191	2164	120	味千居私房菜馆
93123201	2164	120	老兵私房菜
93123221	229	2003	巴渝人家川菜馆
93123241	10	11	诚明便当（昆山市周市诚明餐饮）
93123266	201	1894	原生态蒸汽石锅鱼
93123331	230	230	湘味菜馆
93123336	255	258	付姐食品（文平街分店）
93123351	10	11	猫歌外卖
93123356	10	2088	河田龍虾
93123371	2163	9	師岡鮮魚店
93123376	10	183	景家一品鲜面馆
93123411	235	235	江川薬局
93123431	184	2124	贵州正宗范记花江狗肉老店
93123441	255	258	成都扬名食品有限公司（西南门）
93123476	10	183	翠峰手擀面
93123491	23	2042	梶
93123561	10	2109	福记面馆
93123566	255	660	吴江（盛泽囫囵店）
93123576	300	300	徽州土菜馆
93123591	184	2124	Bocca dell Vino
93123621	175	2005	老陕砂锅
93123651	2165	13	优都冰淇淋
93123656	301	2009	米米香
93123666	30	1904	永兴饭店（奉化店）
93123701	10	2109	鑫缘遵义羊肉粉（淋山河店）
93123726	184	2124	陈二水产
93123736	184	2124	One Karubi Plus+ Hirano-Kita
93123751	10	1943	天津狗不理特色蒸包
93123771	184	2124	マクドナルド
93123801	10	1943	金明包子
93123836	257	665	苹果园大卖场
93123846	2165	2110	一杯子奶茶
93123861	315	220	名香阁炙子烤肉馆
93123871	10	2090	集鄉客鸭脖
93123881	10	183	金华牛杂面
93123906	10	2087	红盛麻辣烫
93123911	201	1922	四川乐山木桶鱼
93123931	10	11	水舞火車便當
93123936	184	236	原味老醉鹅
93123966	30	1917	亚平羊肉馆
93123971	175	2007	风味饭店
93123981	229	2002	小吴酸菜鱼
93124036	315	383	西部落烧烤
93124051	184	2124	调兵山市美味佳厨具店
93124081	30	1920	嘉能大酒店-餐厅
93124101	184	2124	粽香扎肉
93124176	23	2042	うな亭
93124221	10	2019	王家煎包胡辣汤
93124241	2164	2046	鄂湘川土菜馆
93124256	201	241	蜀都鱼府
93124286	257	665	老马果业
93124296	10	11	灶屋印象
93124316	249	12	好又来蛋糕
93124326	10	1975	壹盅炖品
93124331	184	2124	Restaurant For All Fun Yokohama
93124341	229	2003	担担鱼乡（靖海路）
93124346	10	11	食得嗨森饮食店
93124361	10	11	于所卤肉骨头快餐厅
93124381	184	2124	Bistro K
93124386	2165	1988	友一家休闲吧
93124406	10	2109	盐灶老字号粿汁
93124426	10	11	开饭了来一锅
93124466	201	244	川霸王香辣火锅
93124486	230	230	杜格子蒸菜馆
93124501	10	183	姑嫂面馆排档
93124516	257	665	百乐鲜水果零食铺
93124521	315	2044	扎克私烤
93124526	10	2088	兄弟龙虾
93124546	184	2124	海荣手工馍
93124556	30	1911	灡芳楼饭店
93124576	249	12	麦克西饼
93124586	184	236	小妹饭店
93124596	184	2124	Le Donjon
93124656	249	179	福缘蛋糕
93124666	184	2124	Teow Chew Fishball Noodle
93124691	23	2042	花づくしパセオ店
93124706	249	179	アンデルセン 阪急梅田店
93124721	2165	13	彤曦冰品总汇 乔司镇葛家车村店
93124756	249	179	稻花村饼店（车站北路店）
93124776	10	11	舒心中式快餐
93124796	2163	9	台湾秘制花甲（旭日路店）
93124811	10	11	隆江猪脚饭
93124826	10	2109	贺嘉杰小吃店
93124846	202	171	食全玖美
93124916	184	2124	鲁师傅手工面皮
93124966	184	2124	アグリパーク
93124971	2166	35	重庆千锅王
93125046	257	667	水果汇
93125101	2164	2045	美味粥家常菜
93125111	257	666	黔东南州绿色生态农产品直销店
93125116	10	2109	正宗山西面食馆
93125156	201	239	北京老诚一锅火锅城
93125171	10	1956	卡卡角角吃铲铲
93125181	249	179	喜爱多
93125191	319	2121	大园酒家
93125196	249	12	马家蛋糕
93125231	10	2109	正宗温州香骨里酱鸭肉食店
93125266	2165	2110	非茶不可
93125276	10	11	朝晖餐馆（江南亭店
93125286	249	12	好常来蛋糕连锁（圣娜多堡蛋糕）
93125291	315	220	东北烧鸽子海鲜大排档
93125306	30	1911	中原饭店
93125311	10	214	上街美食汇-味嘴子锅贴厨房（世茂店）
93125351	10	11	佳湘味快餐店
93125356	2164	2045	金鑫抻面冷面家常菜
93125376	10	1949	黄记肠粉店
93125381	249	179	Kiriy's Fresh
93125436	255	660	光明干货副食批发
93125451	10	11	妙花生玉米油
93125461	201	244	陈二毛肥牛火锅（南二环店）
93125466	257	665	花果山水果超市
93125491	2162	2162	品尚餐馆
93125536	202	8	黄金水岸时尚自助餐厅
93125546	201	241	水云居重庆鱼火锅
93125571	184	2124	名轩（红星美凯龙水头店）
93125576	10	2109	象珍早餐店
93125591	184	2124	锦绣绿园超市
93125606	23	2042	ラーメン工房風
93125611	249	12	富源饼庄
93125626	23	2042	あぶと倉敷館天領
93125631	10	2109	战斗大鸡排（战斗大鱿鱼）
93125636	10	1943	张森大包子（十一小学店）
93125641	10	1950	飘香远过桥米线
93125656	249	12	金艺轩名门
93125671	184	2124	万福饼店
93125681	184	2124	Suitoya Nishidori
93125691	184	2124	世龙酒家
93125701	10	1951	小周窝子面牛杂面米线
93125716	257	665	艳德水果店
